METHOD;N;K;TIME;RMSE;a
coKNN;100;10;0.408336877822876;0.40328696601045816;[0.8 0.8]
NcoK;100;10;3.859168529510498;0.40480683675650003;[0.8 0.8]
coKNN;50;20;0.1885545253753662;0.40324478257945623;[0.8 0.8]
NcoK;50;20;3.473574638366699;0.40162028530263383;[0.8 0.8]
coKNN;20;50;0.07834243774414062;0.40430969108171977;[0.8 0.8]
NcoK;20;50;2.941441059112549;0.4030304018140729;[0.8 0.8]
coKNN;10;100;0.0444793701171875;0.4084154301335421;[0.8 0.8]
NcoK;10;100;3.088900566101074;0.40641359386416387;[0.8 0.8]
coKNN;5;200;0.031942129135131836;0.4113401807947553;[0.8 0.8]
NcoK;5;200;4.86581563949585;0.406017136440309;[0.8 0.8]
coK;1000;1;0.07963728904724121;0.4013087341825383;[0.8 0.8]
coKNN;100;10;0.4086744785308838;0.4526359040956137;[0.8 0.8]
NcoK;100;10;3.804513454437256;0.4167406767341717;[0.8 0.8]
coKNN;50;20;0.18868494033813477;0.4523793564072934;[0.8 0.8]
NcoK;50;20;3.4729366302490234;0.41028422399779774;[0.8 0.8]
coKNN;20;50;0.07876992225646973;0.45337848052524365;[0.8 0.8]
NcoK;20;50;2.936997890472412;0.39957576556597846;[0.8 0.8]
coKNN;10;100;0.03148913383483887;0.45728357589791646;[0.8 0.8]
NcoK;10;100;3.091184616088867;0.41399627179877874;[0.8 0.8]
coKNN;5;200;0.031737565994262695;0.46691254814994465;[0.8 0.8]
NcoK;5;200;5.07317590713501;0.38737713723710576;[0.8 0.8]
coK;1000;1;0.07945466041564941;0.3938363757257684;[0.8 0.8]
coKNN;100;10;0.42458558082580566;0.4546120813979774;[0.8 0.8]
NcoK;100;10;3.8832428455352783;0.45576850957736775;[0.8 0.8]
coKNN;50;20;0.18836188316345215;0.4546749472591585;[0.8 0.8]
NcoK;50;20;3.47324538230896;0.4517316405022253;[0.8 0.8]
coKNN;20;50;0.07833600044250488;0.4509780044017748;[0.8 0.8]
NcoK;20;50;2.9199488162994385;0.45768011902878775;[0.8 0.8]
coKNN;10;100;0.047421932220458984;0.45071464848530834;[0.8 0.8]
NcoK;10;100;3.1078920364379883;0.43438285544175564;[0.8 0.8]
coKNN;5;200;0.015688180923461914;0.43216403936823916;[0.8 0.8]
NcoK;5;200;5.063977003097534;0.4396539476423697;[0.8 0.8]
coK;1000;1;0.08294963836669922;0.4401293119012319;[0.8 0.8]
coKNN;100;10;0.432783842086792;0.49688971783494273;[0.8 0.8]
NcoK;100;10;3.9665892124176025;0.46104417229616507;[0.8 0.8]
coKNN;50;20;0.1833052635192871;0.49675318387614814;[0.8 0.8]
NcoK;50;20;3.4830262660980225;0.4472457708043365;[0.8 0.8]
coKNN;20;50;0.0666055679321289;0.5003090463301553;[0.8 0.8]
NcoK;20;50;2.9010279178619385;0.4513597099457212;[0.8 0.8]
coKNN;10;100;0.04992032051086426;0.49445187897371196;[0.8 0.8]
NcoK;10;100;3.0498812198638916;0.44457333367344937;[0.8 0.8]
coKNN;5;200;0.03386187553405762;0.4952616868383148;[0.8 0.8]
NcoK;5;200;4.983657360076904;0.4484150221674867;[0.8 0.8]
coK;1000;1;0.08317375183105469;0.44445507638548604;[0.8 0.8]
coKNN;100;10;0.416184663772583;0.4118352332059738;[0.8 0.8]
NcoK;100;10;3.867349147796631;0.4015632374053358;[0.8 0.8]
coKNN;50;20;0.18258142471313477;0.4117566162583878;[0.8 0.8]
NcoK;50;20;3.5170230865478516;0.39650573343369433;[0.8 0.8]
coKNN;20;50;0.06612563133239746;0.41274602369100283;[0.8 0.8]
NcoK;20;50;2.9332737922668457;0.40449750829177206;[0.8 0.8]
coKNN;10;100;0.049942970275878906;0.4113068964106274;[0.8 0.8]
NcoK;10;100;3.1161093711853027;0.399120432508359;[0.8 0.8]
coKNN;5;200;0.03393888473510742;0.40965006043146657;[0.8 0.8]
NcoK;5;200;5.166316032409668;0.39517795417266177;[0.8 0.8]
coK;1000;1;0.0832662582397461;0.3920005827415868;[0.8 0.8]
coKNN;100;10;0.41542840003967285;0.3926258810210859;[0.8 0.8]
NcoK;100;10;3.9666357040405273;0.37081559238574074;[0.8 0.8]
coKNN;50;20;0.183241605758667;0.39234628349151274;[0.8 0.8]
NcoK;50;20;3.422499179840088;0.3787684128674191;[0.8 0.8]
coKNN;20;50;0.08326983451843262;0.3934318157003711;[0.8 0.8]
NcoK;20;50;2.933262825012207;0.3677749613931632;[0.8 0.8]
coKNN;10;100;0.048911333084106445;0.3935037691784627;[0.8 0.8]
NcoK;10;100;3.1166720390319824;0.3618266265445724;[0.8 0.8]
coKNN;5;200;0.017288684844970703;0.39895168808423087;[0.8 0.8]
NcoK;5;200;5.033587694168091;0.3815097475238754;[0.8 0.8]
coK;1000;1;0.08295178413391113;0.35722130770215443;[0.8 0.8]
coKNN;100;10;0.41571617126464844;0.4081806157393949;[0.8 0.8]
NcoK;100;10;3.7830419540405273;0.42401109247879737;[0.8 0.8]
coKNN;50;20;0.18336176872253418;0.40809867554857016;[0.8 0.8]
NcoK;50;20;3.4329183101654053;0.4194693181631871;[0.8 0.8]
coKNN;20;50;0.06663227081298828;0.40802222672415517;[0.8 0.8]
NcoK;20;50;2.9182076454162598;0.4157785512692375;[0.8 0.8]
coKNN;10;100;0.04994511604309082;0.4082561973434808;[0.8 0.8]
NcoK;10;100;3.099802017211914;0.39489190096919147;[0.8 0.8]
coKNN;5;200;0.03396964073181152;0.41631424680457974;[0.8 0.8]
NcoK;5;200;5.133301258087158;0.40550029350456834;[0.8 0.8]
coK;1000;1;0.08356261253356934;0.40244274022977033;[0.8 0.8]
coKNN;100;10;0.41596174240112305;0.3553594147389421;[0.8 0.8]
NcoK;100;10;3.8656094074249268;0.3551758591460764;[0.8 0.8]
coKNN;50;20;0.18368220329284668;0.3554187100718979;[0.8 0.8]
NcoK;50;20;3.433281183242798;0.3542271176884635;[0.8 0.8]
coKNN;20;50;0.08328700065612793;0.35574916231808124;[0.8 0.8]
NcoK;20;50;2.916447162628174;0.35618746282271396;[0.8 0.8]
coKNN;10;100;0.033319711685180664;0.3579097906672274;[0.8 0.8]
NcoK;10;100;3.0334506034851074;0.36077385219433045;[0.8 0.8]
coKNN;5;200;0.016921520233154297;0.35877830787487014;[0.8 0.8]
NcoK;5;200;5.050139427185059;0.3529193088544836;[0.8 0.8]
coK;1000;1;0.0817101001739502;0.3497972699305257;[0.8 0.8]
coKNN;100;10;0.4156215190887451;0.40631560504322645;[0.8 0.8]
NcoK;100;10;3.9000182151794434;0.3767526480954728;[0.8 0.8]
coKNN;50;20;0.18329739570617676;0.40657847330660446;[0.8 0.8]
NcoK;50;20;3.4322333335876465;0.37464261102614815;[0.8 0.8]
coKNN;20;50;0.06698274612426758;0.4098659182344027;[0.8 0.8]
NcoK;20;50;2.916504144668579;0.3779079942404569;[0.8 0.8]
coKNN;10;100;0.049965620040893555;0.4075297986575742;[0.8 0.8]
NcoK;10;100;3.065981388092041;0.35658053785694244;[0.8 0.8]
coKNN;5;200;0.03395247459411621;0.41025221348805196;[0.8 0.8]
NcoK;5;200;5.266652584075928;0.34491963832557887;[0.8 0.8]
coK;1000;1;0.08174467086791992;0.33826719431368524;[0.8 0.8]
coKNN;100;10;0.4154379367828369;0.44139009059905937;[0.8 0.8]
NcoK;100;10;3.8997504711151123;0.41226010151817843;[0.8 0.8]
coKNN;50;20;0.18329095840454102;0.44151093337333486;[0.8 0.8]
NcoK;50;20;3.449636220932007;0.41362864610191036;[0.8 0.8]
coKNN;20;50;0.06660628318786621;0.44364701487617964;[0.8 0.8]
NcoK;20;50;2.9336655139923096;0.3891531683494338;[0.8 0.8]
coKNN;10;100;0.049956560134887695;0.4530402058662045;[0.8 0.8]
NcoK;10;100;3.001721143722534;0.3738934242095598;[0.8 0.8]
coKNN;5;200;0.03395724296569824;0.4676828912577622;[0.8 0.8]
NcoK;5;200;5.049870491027832;0.3731409848798382;[0.8 0.8]
coK;1000;1;0.08296895027160645;0.3661107106788994;[0.8 0.8]
coKNN;100;10;0.4158744812011719;0.5286767244988727;[0.8 0.8]
NcoK;100;10;3.766573905944824;0.5137578889859309;[0.8 0.8]
coKNN;50;20;0.18434953689575195;0.5284252776007374;[0.8 0.8]
NcoK;50;20;3.433292865753174;0.5152249347085976;[0.8 0.8]
coKNN;20;50;0.06767106056213379;0.5272301047106995;[0.8 0.8]
NcoK;20;50;2.9165890216827393;0.509662108931145;[0.8 0.8]
coKNN;10;100;0.04994344711303711;0.5248214631044494;[0.8 0.8]
NcoK;10;100;3.0993006229400635;0.5017761560849799;[0.8 0.8]
coKNN;5;200;0.03405475616455078;0.5060853563911445;[0.8 0.8]
NcoK;5;200;5.100268363952637;0.49774299195620475;[0.8 0.8]
coK;1000;1;0.08298492431640625;0.49364989777458496;[0.8 0.8]
coKNN;100;10;0.4048764705657959;0.3823358954319816;[0.8 0.8]
NcoK;100;10;3.883436918258667;0.3771683328685026;[0.8 0.8]
coKNN;50;20;0.19857168197631836;0.3822225345876573;[0.8 0.8]
NcoK;50;20;3.450192928314209;0.3785198443171679;[0.8 0.8]
coKNN;20;50;0.06647229194641113;0.3803353899471803;[0.8 0.8]
NcoK;20;50;2.899637222290039;0.3748653793544805;[0.8 0.8]
coKNN;10;100;0.04997658729553223;0.3776018621639005;[0.8 0.8]
NcoK;10;100;3.0166285037994385;0.39264315437504027;[0.8 0.8]
coKNN;5;200;0.033873796463012695;0.3976994750845411;[0.8 0.8]
NcoK;5;200;5.099848747253418;0.37789833676109263;[0.8 0.8]
coK;1000;1;0.0817410945892334;0.4009130359918344;[0.8 0.8]
coKNN;100;10;0.39983105659484863;0.41909477323100586;[0.8 0.8]
NcoK;100;10;3.8166143894195557;0.3942592125620568;[0.8 0.8]
coKNN;50;20;0.18324828147888184;0.41917427024391546;[0.8 0.8]
NcoK;50;20;3.4351725578308105;0.39341425113593115;[0.8 0.8]
coKNN;20;50;0.06473517417907715;0.4193537670202737;[0.8 0.8]
NcoK;20;50;2.899799108505249;0.38117528504179043;[0.8 0.8]
coKNN;10;100;0.0498194694519043;0.41340099162321026;[0.8 0.8]
NcoK;10;100;3.0500831604003906;0.38474534900896296;[0.8 0.8]
coKNN;5;200;0.01693439483642578;0.431087699012023;[0.8 0.8]
NcoK;5;200;5.033419609069824;0.37936675083687393;[0.8 0.8]
coK;1000;1;0.08283042907714844;0.37158882388606573;[0.8 0.8]
coKNN;100;10;0.3987736701965332;0.5719441803232093;[0.8 0.8]
NcoK;100;10;3.8833136558532715;0.4801450184209673;[0.8 0.8]
coKNN;50;20;0.18337345123291016;0.5717517087926598;[0.8 0.8]
NcoK;50;20;3.399972677230835;0.47139094498188255;[0.8 0.8]
coKNN;20;50;0.08334779739379883;0.5750609083928039;[0.8 0.8]
NcoK;20;50;2.9166581630706787;0.4463290844253371;[0.8 0.8]
coKNN;10;100;0.05391502380371094;0.5892277357012867;[0.8 0.8]
NcoK;10;100;3.0849452018737793;0.4334387808803449;[0.8 0.8]
coKNN;5;200;0.01702594757080078;0.6004430989649786;[0.8 0.8]
NcoK;5;200;5.167065620422363;0.42976094940005855;[0.8 0.8]
coK;1000;1;0.08294510841369629;0.41392798077665677;[0.8 0.8]
coKNN;100;10;0.4161255359649658;0.43330384521743404;[0.8 0.8]
NcoK;100;10;3.796830654144287;0.3969165577489457;[0.8 0.8]
coKNN;50;20;0.18146538734436035;0.4327690553116738;[0.8 0.8]
NcoK;50;20;3.430345058441162;0.40399636532910294;[0.8 0.8]
coKNN;20;50;0.08334231376647949;0.4350488897561589;[0.8 0.8]
NcoK;20;50;2.8997645378112793;0.4026450700810465;[0.8 0.8]
coKNN;10;100;0.050330400466918945;0.4201413534148362;[0.8 0.8]
NcoK;10;100;3.1498749256134033;0.3997537249623762;[0.8 0.8]
coKNN;5;200;0.03878927230834961;0.42019989036648325;[0.8 0.8]
NcoK;5;200;5.100012540817261;0.40612810517169573;[0.8 0.8]
coK;1000;1;0.08316373825073242;0.3902084085450375;[0.8 0.8]
coKNN;100;10;0.4155588150024414;0.4747445606803461;[0.8 0.8]
NcoK;100;10;3.8498921394348145;0.4289412849843891;[0.8 0.8]
coKNN;50;20;0.18337130546569824;0.4746511324788881;[0.8 0.8]
NcoK;50;20;3.4336326122283936;0.4337027898101052;[0.8 0.8]
coKNN;20;50;0.06606698036193848;0.4766160694408687;[0.8 0.8]
NcoK;20;50;2.899859666824341;0.4333841853280787;[0.8 0.8]
coKNN;10;100;0.05361771583557129;0.47684841967981423;[0.8 0.8]
NcoK;10;100;3.0994038581848145;0.4271270151115167;[0.8 0.8]
coKNN;5;200;0.03380179405212402;0.4734066407734984;[0.8 0.8]
NcoK;5;200;5.149923086166382;0.40436945656919804;[0.8 0.8]
coK;1000;1;0.07919049263000488;0.4127447239332958;[0.8 0.8]
coKNN;100;10;0.40000128746032715;0.5260658016427985;[0.8 0.8]
NcoK;100;10;3.6999728679656982;0.5399590184106138;[0.8 0.8]
coKNN;50;20;0.16770696640014648;0.526138440394941;[0.8 0.8]
NcoK;50;20;3.3003768920898438;0.5310555304889685;[0.8 0.8]
coKNN;20;50;0.06611323356628418;0.5277245142408475;[0.8 0.8]
NcoK;20;50;2.8332197666168213;0.5502258705099745;[0.8 0.8]
coKNN;10;100;0.04856061935424805;0.5270747399691517;[0.8 0.8]
NcoK;10;100;3.0166215896606445;0.53659192735213;[0.8 0.8]
coKNN;5;200;0.040915489196777344;0.5289762607700677;[0.8 0.8]
NcoK;5;200;4.975103855133057;0.5306391930063921;[0.8 0.8]
coK;1000;1;0.07481026649475098;0.5359072063506164;[0.8 0.8]
coKNN;100;10;0.39911389350891113;0.47402889364899486;[0.8 0.8]
NcoK;100;10;3.733428955078125;0.45476984616946803;[0.8 0.8]
coKNN;50;20;0.18358087539672852;0.47431501905678713;[0.8 0.8]
NcoK;50;20;5.546331405639648;0.4637752402460199;[0.8 0.8]
coKNN;20;50;0.07023358345031738;0.4731582481771996;[0.8 0.8]
NcoK;20;50;2.8110594749450684;0.4377991338619986;[0.8 0.8]
coKNN;10;100;0.0502011775970459;0.4814618571603623;[0.8 0.8]
NcoK;10;100;3.011681318283081;0.4204360708196175;[0.8 0.8]
coKNN;5;200;0.01831674575805664;0.4908182260193546;[0.8 0.8]
NcoK;5;200;5.1178295612335205;0.43271021159061396;[0.8 0.8]
coK;1000;1;0.06670284271240234;0.4119428868256498;[0.8 0.8]
coKNN;100;10;0.383159875869751;0.32090435225974645;[0.8 0.8]
NcoK;100;10;3.7500040531158447;0.3188186148846854;[0.8 0.8]
coKNN;50;20;0.1822810173034668;0.3208075550975044;[0.8 0.8]
NcoK;50;20;3.2509775161743164;0.3173846339864419;[0.8 0.8]
coKNN;20;50;0.07966876029968262;0.3223685108030817;[0.8 0.8]
NcoK;20;50;2.8167104721069336;0.30542999386088726;[0.8 0.8]
coKNN;10;100;0.05285358428955078;0.32488517289760105;[0.8 0.8]
NcoK;10;100;3.050051212310791;0.30972447265177366;[0.8 0.8]
coKNN;5;200;0.01688981056213379;0.3154807301502379;[0.8 0.8]
NcoK;5;200;5.199970722198486;0.3048122718222401;[0.8 0.8]
coK;1000;1;0.08196783065795898;0.31787106204065363;[0.8 0.8]
coKNN;100;10;0.3988049030303955;0.626758489391166;[0.8 0.8]
NcoK;100;10;4.883843660354614;0.5917678222421819;[0.8 0.8]
coKNN;50;20;0.1661667823791504;0.6268603229280507;[0.8 0.8]
NcoK;50;20;3.7000300884246826;0.5766806004828314;[0.8 0.8]
coKNN;20;50;0.07663607597351074;0.6270338504918949;[0.8 0.8]
NcoK;20;50;2.8495993614196777;0.598274869994108;[0.8 0.8]
coKNN;10;100;0.04988980293273926;0.6296896736840422;[0.8 0.8]
NcoK;10;100;3.0531110763549805;0.5783528187497349;[0.8 0.8]
coKNN;5;200;0.014255762100219727;0.6611013492420685;[0.8 0.8]
NcoK;5;200;5.116846323013306;0.5608851274647417;[0.8 0.8]
coK;1000;1;0.08165526390075684;0.5876231514140938;[0.8 0.8]
coKNN;100;10;0.39909958839416504;0.38896056184388195;[0.8 0.8]
NcoK;100;10;3.7172605991363525;0.37626847609052994;[0.8 0.8]
coKNN;50;20;0.17693376541137695;0.3888473622130994;[0.8 0.8]
NcoK;50;20;3.3164665699005127;0.377783197928765;[0.8 0.8]
coKNN;20;50;0.07660293579101562;0.3881723891483018;[0.8 0.8]
NcoK;20;50;2.8016040325164795;0.3620690307408883;[0.8 0.8]
coKNN;10;100;0.033388376235961914;0.3898257067870088;[0.8 0.8]
NcoK;10;100;2.956749677658081;0.389060636499731;[0.8 0.8]
coKNN;5;200;0.04180312156677246;0.38598714254119926;[0.8 0.8]
NcoK;5;200;5.08416485786438;0.3808665647404601;[0.8 0.8]
coK;1000;1;0.08416962623596191;0.3585239836496606;[0.8 0.8]
coKNN;100;10;0.39939355850219727;0.4851731751702886;[0.8 0.8]
NcoK;100;10;3.7163400650024414;0.479222751348745;[0.8 0.8]
coKNN;50;20;0.18336081504821777;0.4854507693147011;[0.8 0.8]
NcoK;50;20;3.4004385471343994;0.47978630270491734;[0.8 0.8]
coKNN;20;50;0.06649208068847656;0.48708347221379;[0.8 0.8]
NcoK;20;50;2.8169119358062744;0.4560513566726469;[0.8 0.8]
coKNN;10;100;0.0495295524597168;0.49073576927282103;[0.8 0.8]
NcoK;10;100;3.0164313316345215;0.46189320033086595;[0.8 0.8]
coKNN;5;200;0.03765130043029785;0.4934612747188297;[0.8 0.8]
NcoK;5;200;5.05009913444519;0.4619448784493426;[0.8 0.8]
coK;1000;1;0.08331418037414551;0.4411251407966974;[0.8 0.8]
coKNN;100;10;0.5229191780090332;0.4060713283201132;[0.8 0.8]
NcoK;100;10;3.7332818508148193;0.4014848475552053;[0.8 0.8]
coKNN;50;20;0.1667172908782959;0.40627394221821483;[0.8 0.8]
NcoK;50;20;3.333580255508423;0.40388208485824256;[0.8 0.8]
coKNN;20;50;0.06582236289978027;0.40686636607122495;[0.8 0.8]
NcoK;20;50;2.799973487854004;0.41036176304719324;[0.8 0.8]
coKNN;10;100;0.03419017791748047;0.4052556405855849;[0.8 0.8]
NcoK;10;100;2.9665427207946777;0.41696059902381827;[0.8 0.8]
coKNN;5;200;0.03428244590759277;0.40310580303800875;[0.8 0.8]
NcoK;5;200;5.018925905227661;0.39971050472230246;[0.8 0.8]
coK;1000;1;0.07926368713378906;0.4141379943694616;[0.8 0.8]
coKNN;100;10;0.38314294815063477;0.4492573357664852;[0.8 0.8]
NcoK;100;10;3.7167084217071533;0.43901546332581537;[0.8 0.8]
coKNN;50;20;0.1832892894744873;0.4495746242931367;[0.8 0.8]
NcoK;50;20;3.4422483444213867;0.4220432827248765;[0.8 0.8]
coKNN;20;50;0.056380510330200195;0.45026886484727174;[0.8 0.8]
NcoK;20;50;2.816265344619751;0.4455597512529736;[0.8 0.8]
coKNN;10;100;0.03273367881774902;0.4540980642298961;[0.8 0.8]
NcoK;10;100;2.999846935272217;0.4362044597006556;[0.8 0.8]
coKNN;5;200;0.03432869911193848;0.4612905998066901;[0.8 0.8]
NcoK;5;200;4.9831931591033936;0.44090189778909344;[0.8 0.8]
coK;1000;1;0.07894754409790039;0.4405515842021192;[0.8 0.8]
coKNN;100;10;0.39951443672180176;0.48243345655700326;[0.8 0.8]
NcoK;100;10;3.71663761138916;0.48997110371749725;[0.8 0.8]
coKNN;50;20;0.18332600593566895;0.48265303903045204;[0.8 0.8]
NcoK;50;20;3.281709671020508;0.49904076730482727;[0.8 0.8]
coKNN;20;50;0.06814002990722656;0.48343106359682764;[0.8 0.8]
NcoK;20;50;2.816417694091797;0.5024834350879642;[0.8 0.8]
coKNN;10;100;0.04744982719421387;0.48483360696968664;[0.8 0.8]
NcoK;10;100;2.983363151550293;0.49584067889748235;[0.8 0.8]
coKNN;5;200;0.0336761474609375;0.49053159264016727;[0.8 0.8]
NcoK;5;200;5.083650827407837;0.46364915009616886;[0.8 0.8]
coK;1000;1;0.0830528736114502;0.47715420769549116;[0.8 0.8]
coKNN;100;10;0.3989260196685791;0.5370421804456504;[0.8 0.8]
NcoK;100;10;3.7448134422302246;0.5116622346722326;[0.8 0.8]
coKNN;50;20;0.18323206901550293;0.5370539626445953;[0.8 0.8]
NcoK;50;20;3.3155555725097656;0.5124062002074498;[0.8 0.8]
coKNN;20;50;0.06691789627075195;0.5403228994472349;[0.8 0.8]
NcoK;20;50;2.816580057144165;0.5136972716244799;[0.8 0.8]
coKNN;10;100;0.0499424934387207;0.5379368798290891;[0.8 0.8]
NcoK;10;100;2.976414918899536;0.49358552666687705;[0.8 0.8]
coKNN;5;200;0.023993968963623047;0.5344010066307646;[0.8 0.8]
NcoK;5;200;5.1505091190338135;0.480101795948353;[0.8 0.8]
coK;1000;1;0.0996556282043457;0.47337040068142405;[0.8 0.8]
